group;ID;video_file;sub_stack;Slice;Median;seqID;time;m.center;filteredsignal;filt_med;peak;phase;Intensity;Distance;Slope;type;NF;Call.duration;breathidx
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3265;1565910618;IR_2019-06-20_0583-0001-5000_out.csv 32;1088333333;463791776;381304343;1557661874;315;1;0.93095658;0.466666667;-2.112844961;c;n;6;7
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3279;147281496;IR_2019-06-20_0583-0001-5000_out.csv 32;1093;-467164804;-497079295;1469823511;329;2;0.826236958;0.333333333;2.951114891;c;n;6;7
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3289;1555438655;IR_2019-06-20_0583-0001-5000_out.csv 32;1096333333;359072154;350763395;155460778;339;3;0.016122345;0.633333333;-0.088908446;c;n;6;7
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3308;1553826421;IR_2019-06-20_0583-0001-5000_out.csv 32;1102666667;34294981;297002394;1549231679;358;1;1.071027086;0.266666667;-4.523836898;ac;n;;8
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3316;1446723712;IR_2019-06-20_0583-0001-5000_out.csv 32;1105333333;-728077277;-69487672;1450043768;366;2;0.545349635;0.3;2.318076828;ac;n;;8
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3325;1501258676;IR_2019-06-20_0583-0001-5000_out.csv 32;1108333333;-182727641;-89020824;1510629358;375;3;0.420806398;0.7;0.526475626;ac;n;;8
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3346;1543339316;IR_2019-06-20_0583-0001-5000_out.csv 32;1115333333;238078756;207187276;1540250168;396;1;1.047859977;0.366666667;-3.141896618;n;n;;9
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3357;1438553318;IR_2019-06-20_0583-0001-5000_out.csv 32;1119;-809781221;-799418118;1439589628;407;2;0.853905402;0.3;3.507382214;n;y;;9
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3366;1523943858;IR_2019-06-20_0583-0001-5000_out.csv 32;1122;44124182;100712594;1529602699;416;3;0.137431006;1.066666667;0.073424662;n;y;;9
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3398;1537686959;IR_2019-06-20_0583-0001-5000_out.csv 32;1132666667;181555188;167950889;1536326529;448;1;0.819851142;0.4;-2.20824692;n;n;;10
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3410;1455701845;IR_2019-06-20_0583-0001-5000_out.csv 32;1136666667;-638295954;-687865983;1450744842;460;2;NA;NA;NA;n;n;;10
1;7;583;3511-4084;3517;14359;IR_2019-06-20-0583-0001-5000-3511-4084.xlsx;1172333333;781375218;744036607;1432166139;7;1;1.165;0.3;-4.035090909;n;n;;1
1;7;583;3511-4084;3526;13194;IR_2019-06-20-0583-0001-5000-3511-4084.xlsx;1175333333;-383624782;-336128752;1324149603;16;2;0.983;0.266666667;4.638;n;n;;1
1;7;583;3511-4084;3534;14177;IR_2019-06-20-0583-0001-5000-3511-4084.xlsx;1178;599375218;614905663;1419253044;24;3;0.083;0.766666667;-0.225665217;n;n;;1
1;7;583;3511-4084;3557;14094;IR_2019-06-20-0583-0001-5000-3511-4084.xlsx;1185666667;516375218;550023456;1412764824;47;1;0.909;0.466666667;-1.945178571;n;n;;2
1;7;583;3511-4084;3571;13185;IR_2019-06-20-0583-0001-5000-3511-4084.xlsx;1190333333;-392624782;-279320659;1329830412;61;2;0.967;0.433333333;2.013098901;n;n;;2
1;7;583;3511-4084;3584;14152;IR_2019-06-20-0583-0001-5000-3511-4084.xlsx;1194666667;574375218;515077982;1409270276;74;3;0.265;1.133333333;-0.269252101;n;n;;2
1;7;583;3511-4084;3618;13887;IR_2019-06-20-0583-0001-5000-3511-4084.xlsx;1206;309375218;358399156;1393602394;108;1;1.282;0.4;-3.073021978;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3621;1514229198;IR_2019-06-20_0583-0001-5000_out.csv 31;1207;274970373;238069363;1510539097;19;1;0.691389196;0.266666667;-2.486196095;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3629;1445090278;IR_2019-06-20_0583-0001-5000_out.csv 31;1209666667;-416418823;-397432944;1446988866;27;2;1.151832178;0.5;2.155917304;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3644;1560273496;IR_2019-06-20_0583-0001-5000_out.csv 31;1214666667;735413354;656044636;1552336624;42;3;0.193115063;0.9;0.006941547;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3671;1579585003;IR_2019-06-20_0583-0001-5000_out.csv 31;1223666667;928528417;843115846;1571043745;69;1;1.165446415;0.3;-4.322989677;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3680;1463040361;IR_2019-06-20_0583-0001-5000_out.csv 31;1226666667;-236917998;-320381667;1454693994;78;2;0.9078606;0.4;2.920289223;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3692;1553826421;IR_2019-06-20_0583-0001-5000_out.csv 31;1230666667;670942601;691459179;1555878079;90;3;0.355480722;1.5;-0.09500685;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3737;1518278349;IR_2019-06-20_0583-0001-5000_out.csv 31;1245666667;31546188;508058504;1537538011;135;1;0.584987487;0.366666667;-3.04244169;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3748;14597796;IR_2019-06-20_0583-0001-5000_out.csv 31;1249333333;-269525607;-488729452;1437859216;146;2;0.633551352;0.3;2.395662539;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3757;1523134735;IR_2019-06-20_0583-0001-5000_out.csv 31;1252333333;364025745;37860077;1524592238;155;3;0.316172312;1.233333333;-0.215030536;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3794;1491517504;IR_2019-06-20_0583-0001-5000_out.csv 31;1264666667;47853433;2884707;1489616868;192;1;0.988682673;0.466666667;-2.318883076;n;n;;4
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3808;1392649237;IR_2019-06-20_0583-0001-5000_out.csv 31;1269333333;-94082924;-938599373;1392872223;206;2;1.142865282;0.533333333;2.265096456;n;n;;4
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3824;1506935765;IR_2019-06-20_0583-0001-5000_out.csv 31;1274666667;202036042;119673805;1498699541;222;3;0.032423141;1.233333333;0.012669617;n;n;;4
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3861;1510178079;IR_2019-06-20_0583-0001-5000_out.csv 31;1287;234459183;119771869;1498709348;259;1;1.455243939;0.3;-5.143483943;n;n;;5
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3870;1364653685;IR_2019-06-20_0583-0001-5000_out.csv 31;129;-1220784756;-1232958034;1363436357;268;2;1.05718704;0.3;4.740034088;n;n;;5
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3879;1470372389;IR_2019-06-20_0583-0001-5000_out.csv 31;1293;-163597716;-84564683;1478275692;276;3;0.211451149;0.9;0.191879925;n;n;;5
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3906;1491517504;IR_2019-06-20_0583-0001-5000_out.csv 31;1302;47853433;40876735;1490819834;303;1;1.450295164;0.333333333;-5.035037447;n;n;;6
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3916;1346487988;IR_2019-06-20_0583-0001-5000_out.csv 31;1305333333;-1402441731;-1411351066;1345597054;313;2;1.287688237;0.333333333;4.510338712;n;n;;6
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3926;1475256811;IR_2019-06-20_0583-0001-5000_out.csv 31;1308666667;-114753494;-152523366;1471479824;323;3;0.130110985;1.166666667;0.201842211;n;n;;6
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3961;148826791;IR_2019-06-20_0583-0001-5000_out.csv 31;1320333333;15357491;17631811;1488495342;358;1;1.517054548;0.433333333;-3.547841104;n;n;;7
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3974;1336562455;IR_2019-06-20_0583-0001-5000_out.csv 31;1324666667;-1501697056;-137767293;1348964868;371;2;1.142434327;0.3;4.097545446;n;n;;7
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;3983;1450805888;IR_2019-06-20_0583-0001-5000_out.csv 31;1327666667;-359262729;-4100468;1445727481;380;3;0.44771824;1.333333333;0.381017303;n;n;;7
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4023;1495577712;IR_2019-06-20_0583-0001-5000_out.csv 31;1341;88455511;4383296;1491115457;420;1;1.590152567;0.366666667;-4.812991921;n;y;;8
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4034;1336562455;IR_2019-06-20_0583-0001-5000_out.csv 31;1344666667;-1501697056;-148941157;1337791004;431;2;1.248476857;0.3;4.940636369;n;y;;8
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4043;1461410141;IR_2019-06-20_0583-0001-5000_out.csv 31;1347666667;-2532202;-259110719;1460821089;440;3;1.053054701;0.8;1.253834376;n;n;;8
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4067;1566715611;IR_2019-06-20_0583-0001-5000_out.csv 31;1355666667;799834502;546109892;154134315;461;1;1.798223859;0.633333333;-1.782321514;n;n;;9
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4086;1386893225;IR_2019-06-20_0583-0001-5000_out.csv 31;1362;-998389357;-633270251;1423405136;480;2;0.924317441;0.166666667;6.762121657;n;n;;9
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4091;1479324969;IR_2019-06-20_0583-0001-5000_out.csv 31;1363666667;-74071916;-38303276;1482901833;485;3;NA;NA;NA;n;n;;9
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4803;14679291;IR_2019-06-20_0583-0001-5000_out.csv 33;1601;-42196967;-416814708;1468444596;4;2;0.867034773;0.166666667;4.615289212;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4808;1554632577;IR_2019-06-20_0583-0001-5000_out.csv 33;1602666667;445065103;175274838;152765355;9;3;0;0.933333333;-0.015869252;n;n;;1
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4836;1554632577;IR_2019-06-20_0583-0001-5000_out.csv 33;1612;445065103;284392194;1538565286;37;1;1.267128488;0.333333333;-3.730023882;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4846;1427919728;IR_2019-06-20_0583-0001-5000_out.csv 33;1615333333;-822063384;-722094702;1437916597;47;2;0.99259837;0.266666667;3.753271681;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4854;1527179565;IR_2019-06-20_0583-0001-5000_out.csv 33;1618;170534986;150943371;1525220404;55;3;0.048540314;0.633333333;-0.493313411;n;n;;2
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4873;1522325534;IR_2019-06-20_0583-0001-5000_out.csv 33;1624333333;121994672;56961558;1515822223;74;1;0.935873515;0.266666667;-4.32970287;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4881;1428738182;IR_2019-06-20_0583-0001-5000_out.csv 33;1627;-813878843;-877937749;1422332292;82;2;0.790082795;0.333333333;3.01610054;n;n;;3
1;7;583;IR_2019-06-20_0583-0001-5000_out.csv;4891;1507746462;IR_2019-06-20_0583-0001-5000_out.csv 33;1630333333;-23796048;-621849;1510063882;92;3;NA;NA;NA;n;n;;3
1;12;584;69-264;88;12428;IR_2019-06-20_0584-69-264.xlsx;2933333333;-996831633;-892022183;1253280945;20;2;1.109;0.366666667;3.102482517;n;n;;1
1;12;584;69-264;99;13537;IR_2019-06-20_0584-69-264.xlsx;33;112168367;78111591;1350294322;31;3;0.425;1.3;0.187013133;n;n;;1
1;12;584;69-264;138;13962;IR_2019-06-20_0584-69-264.xlsx;46;537168367;503183463;139280151;70;1;1.129;0.566666667;-1.86006192;n;n;;2
1;12;584;IR_2019-06-20_0584_out.csv;140;1515849094;IR_2019-06-20_0584_out.csv 35;4666666667;498527419;337053048;1499701657;41;1;1.010356694;0.466666667;-1.548787404;n;n;;1
1;12;584;IR_2019-06-20_0584_out.csv;141;1463855351;IR_2019-06-20_0584_out.csv 36;47;330873864;418477137;1472615678;5;1;0.572439419;0.5;-0.947745457;n;n;;1
1;12;584;IR_2019-06-20_0584_out.csv;154;1414813425;IR_2019-06-20_0584_out.csv 35;5133333333;-511829274;-527117122;141328464;55;2;0.661382495;0.333333333;2.419333582;n;n;;1
1;12;584;IR_2019-06-20_0584_out.csv;156;1406611409;IR_2019-06-20_0584_out.csv 36;52;-241565556;-234658059;1407302159;20;2;0.613176908;0.3;2.536598447;n;n;;1
1;12;584;IR_2019-06-20_0584_out.csv;164;1480951675;IR_2019-06-20_0584_out.csv 35;5466666667;149553221;141493389;1480145691;65;3;0.073226846;1.433333333;-0.162257086;n;n;;1
1;12;584;IR_2019-06-20_0584_out.csv;165;14679291;IR_2019-06-20_0584_out.csv 36;55;371611352;317313423;1462499307;29;3;0.154909048;1.133333333;-0.172078008;n;n;;1
1;12;584;IR_2019-06-20_0584_out.csv;199;1452438195;IR_2019-06-20_0584_out.csv 36;6633333333;216702304;221988501;1452966815;63;1;1.282995759;0.733333333;-1.567285035;n;n;;2
1;12;584;IR_2019-06-20_0584_out.csv;207;147362899;IR_2019-06-20_0584_out.csv 35;69;76326375;24064826;1468402835;108;1;0.883810788;0.333333333;-2.940886119;n;n;;2
1;12;584;IR_2019-06-20_0584_out.csv;217;1385247911;IR_2019-06-20_0584_out.csv 35;7233333333;-807484413;-852743834;1380721969;118;2;0.361212646;0.2;2.375979935;n;n;;2
1;12;584;IR_2019-06-20_0584_out.csv;221;1324138619;IR_2019-06-20_0584_out.csv 36;7366666667;-1066293455;-793699789;1351397986;85;2;0.578176777;0.2;1.628799218;n;n;;2
1;12;584;IR_2019-06-20_0584_out.csv;223;1421369176;IR_2019-06-20_0584_out.csv 35;7433333333;-446271766;-562815396;1409714813;124;3;0.693360488;0.933333333;1.124293997;n;n;;2
1;12;584;IR_2019-06-20_0584_out.csv;227;1381956297;IR_2019-06-20_0584_out.csv 36;7566666667;-488116678;-500787578;1380689207;91;3;0.639507389;0.866666667;1.077204121;n;n;;2
1;12;584;IR_2019-06-20_0584_out.csv;251;1490705225;IR_2019-06-20_0584_out.csv 35;8366666667;247088721;23158546;1489154898;152;1;0.570580184;0.2;-3.353372764;n;n;;3
1;12;584;IR_2019-06-20_0584_out.csv;253;1445907036;IR_2019-06-20_0584_out.csv 36;8433333333;151390711;16238561;1447006526;117;1;0.286345942;0.233333333;-1.379619269;n;n;;3
1;12;584;IR_2019-06-20_0584_out.csv;257;1433647206;IR_2019-06-20_0584_out.csv 35;8566666667;-323491462;-254625733;1440533779;158;2;NA;NA;NA;n;n;;3
1;12;584;IR_2019-06-20_0584_out.csv;260;1417272442;IR_2019-06-20_0584_out.csv 36;8666666667;-13495523;-285950378;1402172927;124;2;NA;NA;NA;n;n;;3
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3126;6384864067;IR_2019-06-23_0676-5001-10000_out.csv 39;1042;-664685455;-718758082;633079144;4;2;0.045161565;0.2;-0.205691301;n;n;;1
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3132;6339702503;IR_2019-06-23_0676-5001-10000_out.csv 39;1044;-709847019;-354379618;6695169904;7;3;0.540238226;0.233333333;2.327391762;n;n;;1
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3139;6879940729;IR_2019-06-23_0676-5001-10000_out.csv 39;1046333333;-169608794;-56638465;6992911057;12;1;0.621594359;0.233333333;-2.231211397;n;n;;2
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3146;6258346369;IR_2019-06-23_0676-5001-10000_out.csv 39;1048666667;-791203153;-565344841;6484204681;19;2;1.389543717;0.2;7.367147941;n;n;;2
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3152;7647890086;IR_2019-06-23_0676-5001-10000_out.csv 39;1050666667;598340564;449504065;7499053587;25;3;0.160117347;0.866666667;-0.246836322;n;n;;2
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3178;748777274;IR_2019-06-23_0676-5001-10000_out.csv 39;1059333333;438223218;327224728;737677425;51;1;1.120970191;0.333333333;-2.847141431;n;y;;3
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3188;6366802549;IR_2019-06-23_0676-5001-10000_out.csv 39;1062666667;-682746974;-390981158;6658568365;61;2;0.817638819;0.333333333;1.643112387;n;y;;3
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;3198;7184441368;IR_2019-06-23_0676-5001-10000_out.csv 39;1066;134891845;118649948;716819947;71;3;NA;NA;NA;n;y;;3
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4482;9318592231;IR_2019-06-23_0676-5001-10000_out.csv 40;1494;664544032;647400724;9301448923;8;1;1.218787039;0.466666667;-2.225432784;c;n;1;1
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4496;8099805192;IR_2019-06-23_0676-5001-10000_out.csv 40;1498666667;-554243008;-324556209;8329491991;22;2;0.817511306;0.366666667;1.826986704;c;n;1;1
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4507;8917316498;IR_2019-06-23_0676-5001-10000_out.csv 40;1502333333;263268299;283095684;8937143883;33;3;0.289122806;0.366666667;-0.605194387;c;n;1;1
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4518;8628193692;IR_2019-06-23_0676-5001-10000_out.csv 40;1506;-25854507;181193558;8835241758;44;1;0.661037318;0.433333333;-1.97806421;ac;n;;2
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4531;7967156374;IR_2019-06-23_0676-5001-10000_out.csv 40;1510333333;-686891826;-605725426;8048322774;57;2;0.810110613;0.433333333;1.952252722;ac;n;;2
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4544;8777266987;IR_2019-06-23_0676-5001-10000_out.csv 40;1514666667;123218787;124474736;8778522936;70;3;0.314765605;0.833333333;0.306413183;ac;n;;2
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4569;9092032592;IR_2019-06-23_0676-5001-10000_out.csv 40;1523;437984393;390022694;9044070894;95;1;0.789262535;0.266666667;-3.130761822;n;n;;3
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4577;8302770057;IR_2019-06-23_0676-5001-10000_out.csv 40;1525666667;-351278143;-268339425;8385708775;103;2;0.597053726;0.333333333;1.711998977;n;n;;3
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4587;8899823783;IR_2019-06-23_0676-5001-10000_out.csv 40;1529;245775583;203814232;8857862431;113;3;0.0087478;0.533333333;0.124762562;n;y;;3
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4603;8891075983;IR_2019-06-23_0676-5001-10000_out.csv 40;1534333333;237027784;253813281;8907861481;129;1;0.561870485;0.3;-2.154968704;n;y;;4
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4612;8329205498;IR_2019-06-23_0676-5001-10000_out.csv 40;1537333333;-324842702;-277560435;8376487764;138;2;0.413010554;0.3;1.112187911;n;y;;4
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4621;8742216052;IR_2019-06-23_0676-5001-10000_out.csv 40;1540333333;88167852;21100058;8675148257;147;3;0;0.5;0.035943684;n;y;;4
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4636;8742216052;IR_2019-06-23_0676-5001-10000_out.csv 40;1545333333;88167852;-27903892;8626144308;162;1;0.457074516;0.133333333;-3.507801427;n;y;;5
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4640;8285141537;IR_2019-06-23_0676-5001-10000_out.csv 40;1546666667;-368906663;-29258005;836146815;166;2;0.474601914;0.3;1.554842996;n;n;;5
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4649;875974345;IR_2019-06-23_0676-5001-10000_out.csv 40;1549666667;105695251;61929629;8715977829;175;3;0.043801605;0.6;0.065926064;n;n;;5
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4667;8803545055;IR_2019-06-23_0676-5001-10000_out.csv 40;1555666667;149496855;98670915;8752719114;193;1;0.960394896;0.333333333;-2.876571239;n;y;;6
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4677;7843150159;IR_2019-06-23_0676-5001-10000_out.csv 40;1559;-810898041;-736747881;7917300319;203;2;0.811370904;0.366666667;2.185537415;n;y;;6
3;13;676;IR_2019-06-23_0676-5001-10000_out.csv;4688;8654521063;IR_2019-06-23_0676-5001-10000_out.csv 40;1562666667;472863;-34595092;8619453108;214;3;NA;NA;NA;n;y;;6
3;13;676;523-1149;5909;2876;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1969666667;-5843379;-537985583;2922352317;10;2;1.245;0.366666667;3.664123479;c;n;5;1
3;13;676;523-1149;5920;4121;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1973333333;6606621;619124435;4079462334;21;3;0.178;0.133333333;-1.542;c;n;5;1
3;13;676;523-1149;5924;3943;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1974666667;4826621;576396244;4036734144;25;1;0.565;0.5;-0.877985294;ac;y;;2
3;13;676;523-1149;5939;3378;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1979666667;-823379;46258369;3506596268;40;2;0.443;0.133333333;3.118986301;ac;y;;2
3;13;676;523-1149;5943;3821;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1981;3606621;226303933;3686641832;44;3;0.019;0.133333333;0.027;ac;y;;2
3;13;676;523-1149;5947;3802;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1982333333;3416621;259113872;3719451772;48;1;0.613;0.433333333;-1.644791209;bc;n;;3
3;13;676;523-1149;5960;3189;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1986666667;-2713379;-404884988;3055452912;61;2;0.274;0.266666667;1.933006849;bc;n;;3
3;13;676;523-1149;5968;3463;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;1989333333;26621;83751172;3544089071;69;3;0.047;1.433333333;-0.045901957;bc;y;;3
3;13;676;523-1149;6011;351;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;2003666667;496621;69561937;3529899837;112;1;0.463;0.233333333;-1.771433464;c;y;75;4
3;13;676;523-1149;6018;3047;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;2006;-4133379;-195696817;3264641083;119;2;0.802;0.666666667;0.557074364;c;y;75;4
3;13;676;523-1149;6038;3849;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;2012666667;3886621;375669811;383600771;139;3;0.056;0.133333333;-0.534;c;n;75;4
3;13;676;523-1149;6042;3793;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;2014;3326621;369924024;3830261924;143;1;0.86;1.133333333;-0.523759372;ac;n;;5
3;13;676;523-1149;6076;2933;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;2025333333;-5273379;-407578424;3052759475;177;2;0.784;0.5;1.201102941;ac;n;;5
3;13;676;523-1149;6091;3717;IR_2019-06-23_0676-5001-10000-523-1149.xlsx;2030333333;2566621;285395371;374573327;192;3;NA;NA;NA;ac;n;;5
3;13;676;3020-3282;8079;3727;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2693;-1708391304;-1724976275;3710415029;10;2;2.206;0.5;4.476088235;c;y;8;1
3;13;676;3020-3282;8094;5933;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2698;497608696;593072025;6028463329;25;3;0.137;1.433333333;-0.172985201;c;y;8;1
3;13;676;3020-3282;8137;5796;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2712333333;360608696;265895334;5701286639;68;1;0.903;0.266666667;-3.4015;ac;y;;2
3;13;676;3020-3282;8145;4893;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2715;-542391304;-694604052;4740787252;76;2;1.168;0.2;6.555;ac;n;;2
3;13;676;3020-3282;8151;6061;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2717;625608696;75582605;551097391;82;3;0.614;0.966666667;-0.287779755;ac;y;;2
3;13;676;3020-3282;8180;5447;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2726666667;11608696;155725436;5591116741;111;1;0.48;0.2;-4.371428571;n;y;;3
3;13;676;3020-3282;8186;4967;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2728666667;-468391304;-620604192;4814787112;117;2;0.397;0.233333333;3.426071429;n;n;;3
3;13;676;3020-3282;8193;5364;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2731;-71391304;3796417;5439187721;124;3;0.037;0.9;-0.381116585;n;n;;3
3;13;676;3020-3282;8220;5327;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;274;-108391304;1742454;5437133759;151;1;1.516;0.2;-4.633928571;n;n;;4
3;13;676;3020-3282;8226;3811;IR_2019-06-23_0676-5001-10000-3020-3282(f).xlsx;2742;-1624391304;-495693233;4939698071;157;2;NA;NA;NA;n;n;;4
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;978;6897885084;IR_2019-06-23_0677-5001-10000_out.csv 41;326;-1085916687;-1473892412;6509909359;4;2;1.580955197;0.333333333;5.817601134;c;y;3;1
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;988;8478840281;IR_2019-06-23_0677-5001-10000_out.csv 41;3293333333;49503851;379575685;8363377456;12;3;0.307187027;0.666666667;0.741908976;c;y;3;1
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1008;8786027308;IR_2019-06-23_0677-5001-10000_out.csv 41;336;802225537;730175452;8713977222;32;1;2.040799495;0.666666667;-1.940065894;bc;y;;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1028;6745227813;IR_2019-06-23_0677-5001-10000_out.csv 41;3426666667;-1238573957;-863221286;7120580485;52;2;1.90929325;0.3;5.703349448;bc;n;;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1037;8654521063;IR_2019-06-23_0677-5001-10000_out.csv 41;3456666667;670719293;481181004;8464982774;61;3;0.411328538;0.3;1.18662546;bc;n;;2
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1046;9065849601;IR_2019-06-23_0677-5001-10000_out.csv 41;3486666667;1082047831;687683018;8671484789;70;1;1.578076861;0.7;-1.350495773;c;n;2;3
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1067;748777274;IR_2019-06-23_0677-5001-10000_out.csv 41;3556666667;-496029031;-406694157;7577107613;91;2;NA;NA;NA;c;n;2;3
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1874;7121845984;IR_2019-06-23_0677-5001-10000_out.csv 42;6246666667;-854571233;-650104588;7326312628;5;1;0.134072282;0.2;0.899865202;n;y;;1
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1880;7255918266;IR_2019-06-23_0677-5001-10000_out.csv 42;6266666667;-720498951;-759250497;7217166719;11;2;0.932196337;0.266666667;4.58884187;n;y;;1
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1888;8188114603;IR_2019-06-23_0677-5001-10000_out.csv 42;6293333333;211697387;169661657;8146078874;19;3;0.378614621;0.333333333;1.304650899;n;n;;1
3;13;677;IR_2019-06-23_0677-5001-10000_out.csv;1898;8566729224;IR_2019-06-23_0677-5001-10000_out.csv 42;6326666667;590312008;487508617;8463925833;29;1;1.025548019;0.366666667;-2.637098938;n;n;;2
